”In that great and strange struggle , which had been waged in Bosnia for centuries between two faiths , for land and power and their own conception of life and order , the adversaries had taken from each other not only women , horses and arms but also songs .	order	30	1
Your God person puts an apple tree in the middle of a garden and says do what you like guys , oh , but don t eat the apple .	like	18	0
The earliest name associated with the city , Ur usalim , perhaps meant city of Shalim” or founded by Shalim .	meant	12	0
I wondered why , if he had such an unpropitious outlook , he had n't tried to change his situation .	had	6	0
The Muslim population in the towns was racked by fear , discontent , shortages and anger which could find no outlet .	racked	7	1
We 'd just appear to age slower than people not traveling as fast as us .” And ?” said Sarah .	appear	3	0
One of these will lead you out .”I stood , and one of her servants took me and Amy to the door .	stood	8	1
Standing in the center of the church , I took out my cell phone and called the police .	called	15	1
They seemed to him to run like the wind and to grow swiftly larger and darker , as their courses converged with his .	converged	20	1
Without funds to drive the efforts , or even a real plan of action , the Save Our Valley Campaign did more harm thangood .	did	20	1
The next thing that comes out of your mouth is probably what shell respond to until we figure out how to put her back .”I was at a loss .	put	21	1
Those of us who live permanently in this world tend to set up in places like this , where the human population is so overwhelming that they wont be noticed in the right corner , with the right protective spells .”He took out the hunchbacks directions and glanced at an alley behind us .	glanced	47	1
But as soon as chance , his work or sickness remove and isolate him , these facts begin to fade , to wither and disintegrate unbelievably fast , like a lifeless mask of paper and lacquer he had once used .	isolate	12	1
I found your vampire ,” she said , but he might know that someones looking for him .	know	11	0
Even the city feels alive when spring comes .”Taxi !” She waved down a car and pulled me in .	waved	11	1
Piles and trails of abandoned possessions further block the road , and here you see the wretchedness of the refugees imagination , if not their lives themselves , by what they thought at first to bring , and then discard ;I wouldn t , for instance , have fancied being born in the Papal States as recently as the 1840s .	discard	39	1
Chip picked up his pace as if hurrying toward a desk at which he could begin to revise the script immediately .	revise	17	1
No , he does n't .	does	3	1
Bullets of ice shredded the leaves around the Them as Adam led them down into the quarry .	shredded	3	1
Alice chronicled the discussions in a diary that later became a soul-searching book called Mapping fate .	chronicled	1	1
I started wondering again how reliable my guides credentials were .	started	1	1
Although She resembled a human being , She had more in common with the phantoms that populated my dreams : not at all like someone I might run into on the street .	populated	16	0
She gives her husband an opportunity to overhear her ‘ lover s conversation with Tartuffe in which she intimates to Tartuffe that she reciprocates his feelings , and Tartuffe in a quite mercenary way requests proof . "	intimates	18	1
Modem nationalism will triumph over religious diversities and outmoded prejudice , will liberate our people from foreign influence and exploitation .	liberate	12	1
Fact : It 's easy to fall into patterns .	's	3	0
( They unloosed her hands ) How I ache to join you both , to slide silently in and join your warmth , to be accepted by her as well as you .	ache	8	0
Sarah , she tilted her head and tapped a finger on the side of her wine glass .	tapped	7	1
Daville replied at once , reiterating that he and his staff would hold to what they had agreed since all citizens of Western countries , without exception , comprised one family here in the East , whatever disagreements there might otherwise be between them in Europe . '	reiterating	5	1
This doesn t change the history of the Earth , you see , this is the history of the Earth .	change	3	1
Many Greek islanders chose to leave rather than live in poverty and terror , and many made new homes in the United States and Australia .	chose	3	1
Thousands of people arrived with little more than the clothes they wore , putting great strain on the resources of the islands .	wore	11	0
Tiny drops of blood began to seep out of Isis palms as her brow creased .	began	4	1
Thats why we came here .”It was easier to talk than to question .	came	3	1
And therefore was n't he predestined by his heritage to . . .No sound from the bazaars , no arguments among the merchants , no men climbing to the towers to chant .	predestined	5	0
In 1923 , Turkey broke away from the tired Ottoman rulers , and Kemal Ataturk rose to power on a wave of popular support .	rose	15	1
To Arthur this was exactly what spaceships were traditionally supposed to look like , and to Ford it looked thoroughly antiquated : it confirmed his suspicions that Disaster Area s stuntship had taken them back at least a million , if not two million , years before their own time .	confirmed	23	0
Yes , I suppose so , ' Welch said , coldly this time , as if he were being asked to make some concession which , though theoretically due , no decent man would claim .	claim	34	1
I doubt it , ” said Marvin .	doubt	1	0
I skidded twice on a slurry of mud and decaying leaves , and had to clutch at the wet and slimy ground to prevent myself from falling further .	skidded	1	1
Dixon could n't help admiring the way in which , without saying or doing anything specific , they established so effortlessly that he himself was n't expected to accompany them .	admiring	4	0
Firing up sixteen miles of electromagnets to create a tiny specimen of antimatter expended more energy than the resulting antimatter contained .	expended	13	1
With a sudden bursting click the door yielded and Welch overbalanced backwards , hitting his head on the panel behind him .	yielded	7	1
After she paid the driver , she grabbed my arm , laughing , and we ran down the street .	ran	15	1
I 'll figure it out , then I 'm going to find a way home .” I paced my room that night , unable to sleep .	figure	2	1
But the mind can only be known by you , the person whose mind it is . "	known	6	0
He had almost exhausted his polite little waiter repertoire and would soon be slipping into his role of a rather tight lipped and sarcastic little waiter .	slipping	13	1
The air around me seemed to still sound , and light came in around the corners of my eyes .	came	11	1
No need to fuss , Petunia , I have a very firm grip . . . " If it really was so easy to influence the judges through personal contacts as the lawyer had said then the painter 's contacts with these vain judges was especially important , and at the very least should not be undervalued .	undervalued	56	1
D 'Avenat , who deplored having to live in this Bosnian wilderness rather than at an Embassy or in the service of a Vizier in Istanbul , as suited his abilities and the opinion he himself had of them , was the very person to find out and pass on all this information .	deplored	4	0
I 'll leave you to your speculation ,” he said .	said	9	1
I thought back to seeing the man in the hollow church and described his skin , his dark hair , the way that light seemed to flow around him , as best as I could .	described	12	1
And everything you need to know about the Bible can be summed up by the great canon doctor Martyn Percy . "	summed	11	1
Zaphod Beeblebrox was now the ex-President of the Galaxy , and though every police force in the Galaxy was currently pursuing both him and this ship he had stolen , the Vogon was not interested .	stolen	28	1
Get out of my sight this instant !”But …but sir ,” I said , are you sure shes no help to you ?”Not if you named it already , you ninny , and Im sure that you have !	named	25	1
30 he and his followers went for Passover to Jerusalem , which was in unrest at this time , dissatisfied with Roman domination .	went	5	1
Although it affected Youngstown and the surrounding area more than it affected other regions , the local people simply could not solve a national crisis on a local level .	solve	21	1
Mmm ,” she replied .	replied	3	1
His forces made a series of attacks from their bases in the Dodecanese islands , including sinking a Greek naval vessel in the harbor of Tinos Town , but they only succeeded in strengthening the resolve of the population against them .	made	2	1
Fact : It 's too easy to fall into patterns .	's	3	0
She shrieked that the French Consul was right to associate with the Jews who had better manners than these Turkish Catholics .	shrieked	1	1
I hopped out , ran after him , and reached him just as he was knocking on the door .	reached	9	1
Taste , hearing and touch became a single blur , and I do not know if my eyes were open .	were	18	0
On large areas of the Earth 's surface the aerosol haze reflects sunlight back to space sufficiently to offset global warming .	offset	18	1
Arabs , who outnumbered Jews by more than 2-to-1 , revolted against Jewish land acquisition and British promises of Jewish nationhood .	outnumbered	3	0
He did n't know that Ted Cole had ceased to be hardworking , and that what remained of Ted 's questionable ' standards ' had been compromised by the unendurable failure of his marriage to Marion - this in combination with those unacceptable deaths .	compromised	26	0
Whos the freak ?”This is someone from Ivans family .	is	4	0
He definitely and absolutely wanted her , adored her , longed for her , wanted to do more things than there were names for with her .	longed	10	0
And even then , there was a very small part of me - the Peter Pan part of me that 's in all of us , the one that resists growing up and resents responsibility - part of me was jealous of her , closed in her apartment with the shades down , ignoring the real world , sucking that sweet intense oblivion from the crack pipe , and not feeling anything at all .	resents	33	0
In some instances , small companies would express interest inhelping the movement or in relocating their business in the area , but because of regional pride no one could ever agreewhere the new businesses should relocate .	relocate	35	1
First , note the word " our " in Moore 's question .	note	2	1
Again , standard filmmaking techniques are interpreted as smooth distortion : " Moore works by depriving you of context and guiding your mind to fill the vacuum -- with completely false ideas .	works	13	1
What would convince you to part with it ?”She considered this , looking him over .	convince	2	1
But this does n't mean that there is n't merit to such studies , nor that nothing of use can be learned in that way .	is	7	0
What would we do ?” Adrienne shook her head and made a sound of disgust .	made	10	1
Obviously Keble had been chosen by the family for the reason the family had chosen Rishanger for the service : to rehabilitate their father 's name , to push back the Athena calendar and restore to Coleman his former status and prestige .	rehabilitate	21	1
What are you armed with ?	armed	3	0
You are all kindness , madam ; but I believe we must abide by our original plan . '	abide	12	0
Medicine for one 's mind The first evening , the twenty-something students -- most from my college , four from another -- gathered in the shrine room , sitting cross-legged on cushions as we listened to Khenpo Kalsang introduce Tibetan Buddhist philosophy .	gathered	22	1
She knew more about the classics of literature than I ( and , I 'll venture to guess , you ) ever will .	venture	15	1
Just drink up , you Hungarian boy , " Švejk would answer , " tank up , you and yours would never feast us like this . . . " Zaphod took and looked at it in amazement .	took	31	1
This is to certify that the Bearer , Nikolai Ivanovich , spent the night in question at Satan 's Ball , having been enticed there in a vehicular capacity . . .But astoundingly , the fearsome invaders who , like most warlike races were only on the rampage because they could n't cope with things at home , were stunned by Versenwald 's extraordinary breakthroughs , joined in the celebrations and were instantly prevailed upon to sign a wide-ranging series of trading agreements and set up a programme of cultural exchanges .	sign	76	1
The key message : " If there 's something you can do , why are you unhappy ?	do	11	1
There seemed to be no point in not posting it .	posting	8	1
Now , having returned to France for the first time since being arrested and shipped to prison in Andorra , Silas could feel his homeland testing him , dragging violent memories from his redeemed soul .	shipped	14	1
An equivocal glitter , for it reproduces in the depths of the earth that other glitter that sings at the far end of the night : it resides there like an inverted promise of happiness , and , because metal resembles the stars , the knowledge of all these perilous treasures is at the same time knowledge of the world .	reproduces	6	1
Chinita tightened her shot even more , using the telephoto to probe the wall of men , looking for an opening .	probe	11	1
The fracture he had sensed , the second fracture , lay in the distance before him across the land , the thickness of a single hair across the dreaming landscape of the days of Earth .	sensed	4	0
A heavy thing hit my arm with a thump and knocked me back against someone with rough paws who held me up .	hit	3	1
She said philosophy and epistemology were doing it right : looking at experiences from the inside .	said	1	1
It means , ” said Marvin , that the ship is going to dive into the sun .	dive	13	1
So on a summer 's day waves collect , overbalance , and fall ;He undressed and toppled into bed .	overbalance	9	1
It folded its ungainly wings and teetered awkwardly on its perch .	folded	1	1
An important early material , obsidian , was discovered on the island of Milos .	was	7	0
You deliberately chose the Williamsburg power plant in order to incriminate me .	incriminate	10	1
He reigned from 37 to 4 b .c .	reigned	1	0
About a hundred yards or so away , and separated from it by a pockmarked and blasted stretch of the most barren land imaginable was what would probably have to be described as a landing pad of sorts .	described	31	1
She smiled , then crossed the room to join me by the window , not waiting for an answer .	waiting	15	0
He tossed it to me , and I just barely had it open before I saw the vampire again , turning to face me .	had	10	1
I could just see them out there in the parking lot , most of them sitting in their cars to keep warm , chatting away on cell phones , billing somebody .	billing	29	1
Just then the bus rounded a corner and slowed abruptly , then stopped .	rounded	4	1
The sculpture , as anyone who had seen it could attest , was anything but scientific - PORNOGRAPHIC maybe , but certainly not scientific .	attest	10	1
Eventually Dean got information from the prisoner which resulted in his partner 's arrest , but the man had maintained his low opinion of Judge Kemp , and , based on what Griggs had just rold them , Dean thought it might have been justified .	resulted	8	1
A good decision : I did n't return all chill and zen , as one friend told me his roommate had , but I certainly gained a few new ideas and approaches to mull over , and dipped my hand into a previously unfamiliar piece of the world .	return	7	1
That s very impressive , ” murmured Marvin .	murmured	6	1
His eyes were glowing red , and he had bared a set of fangs that could probably take my hand off .	bared	9	1
That autumn they came very often , though the school year had already commenced .	commenced	13	1
In her hands was a bottle .	was	3	0
This was exactly what no one would have expected , and of course – villains were not announced with hisses or soliloquies , they did not come cloaked in black , with ugly expressions .	cloaked	27	0
This prosperity continued until the late 1920s , whenthe Great Depression hit the area hard .	hit	11	1
Surely , they would n't have forgotten to supply him with fingerprints .	supply	8	1
Dixon sweated quietly as the talk went on , trying to repel the persistent half recollection or half illusion of having casually told Margaret a couple of days previously that he 'd ring her up at the Welches ' the next night - which was now last night .	repel	11	1
It surprised me at the time that you so easily forgave my false accusations against the Spacers when earlier you had so lectured me on their sensitivity .	forgave	10	0
It would now emit one single continuous beam , pencil-thin , broadcasting the incoming time signal to the planet of the signal 's origin , which it would not reach for four hundred years , travelling at light speed , but where it would probably cause something of a stir when it did .	emit	3	1
There was Nepthys , on the other side of the pews , holding the wooden box in his hand .	was	1	0
Unfortunately , because the zooming is rather fast , it is easy to miss the rest of the sentence , so as you correctly note , some viewers got an incorrect impression .	got	28	1
If I stay still long enough , if I 've achieved a relatively constant level of happiness and satisfaction , I forget that I can and should continue to seek out new ideas and approaches , and incorporate beneficial ones into my life .	achieved	10	1
These tough ratings sat up in bed darning their socks , and insisted on hand-washing their own smalls , which they dried on washing lines improvised from string , suspended along the radiators .	darning	7	1
Had the boy 's mother not been shipped to a " welfare to work " program , she might at least have had some time to spend with her son .	been	6	0
You look ridiculous with a shaved head .” At a nearby stand , he grabbed the first hat that would cover my head and might pass back in real Boston .	look	1	0
Her eyes were narrowed , her mouth moved silently , she seemed to raise her arms .	narrowed	3	1
Adrienne gestured for him to be quiet .	gestured	1	1
" If you feel regret , it destroys the merit . "	destroys	7	1
I am the Great Mother . . . and I will warm and soothe you all . . . you will be inside me and feel neither hunger nor fear . . . nor cold . . . I am the Great Mother . . . in me there is warmth , in me alone the sun shines . . . in me you will change , you forlorn little children . . . I am the Great Mother . . . and you , the children of change , Mother will gladden you and you will be children . . . safe and sound . . .We 're going to contrast prostitution as a career choice with prostitution as another word for slavery .	contrast	111	0
Father Alban , himself , dunked Katz in the baptismal font . "	dunked	5	1
Her hands twitched and a drop of blood shook out , splashing on the crease of her thigh and hanging to one strand of the black hair between her legs .	splashing	11	1
But I somehow think that von Mitterer is , as usual , mistaken , overestimating these people .	overestimating	14	0
In 1967 , the military took the reins of power in Athens , and until 1974 , the Colonels” held sway with a repressive and brutal regime .	held	19	0
To this end I have attempted to recreate my first impressions of the relevant events and personalities rather than present an assessment which takes into account the many facts I have learned since the structure was found .	recreate	7	1
If we muff this case , it 's a big , long step toward the point where we can stop looking forward to collecting our pension-tab booklets .	muff	2	1
It sounds a terribly interesting project .	sounds	1	0
But with his death the empire collapsed , and the Israelite kingdom was divided into two separate , impoverished , often warring nations : Israel , with its capital at Shechem in the north , ruled by a series of northern dynasties ; and the smaller kingdom of Judah , with its capital at Jerusalem , from which the Davidic dynasty continued to rule .	collapsed	6	1
Drink up , kid .”I took about half of the Bloody Mary in one gulp and then ate the celery .	ate	17	1
We shall all rue it bitterly , I fear .	rue	3	0
If Moore wanted to deceive his viewers , why would he say this , and show the month the interview was published ?	was	20	0
Okay , you might feel silly , but just turn three times to your left .	feel	4	0
It was very short , and ended at a large steel door .	ended	6	0
Who leaves ?” Again , there was an uncomfortable moment of silence .	was	6	0
When the Logique de Port-Royal states that a sign can be inherent in what it designates or separate from it , it is demonstrating that the sign , in the Classical age , is charged no longer with the task of keeping the world close to itself and inherent in its own forms , but , on the contrary , with that of spreading it out , of juxtaposing it over an indefinitely open surface , and of taking up from that point the endless deployment of the substitutes in which we conceive of it .	juxtaposing	68	1
Now that something had happened which really deserved a face , he 'd none to celebrate it with .	celebrate	15	1
It took me a couple days to realize I was , in fact , still alive .	was	9	0
The total from all twelve questions was then totted up .	totted	8	1
Conclusion : The Aftershock and the Significance of Black Monday Black Monday was a devastating blow to an entire generation of people .	was	12	0
It is not a flawless diamond -- the " 48 hours " scene in particular suffers from bad editing , the statistics are suboptimal , and Heston gets a bit more bashing than he deserves .	gets	27	1
This is the second time I 've confounded him , thought Doyle .	confounded	7	1
I ca n't either , " said Arthur , who felt it was time he began to assert himself .	assert	17	1
Passage across the bridge was not yet permitted , but they collected on both banks , especially on the right one where the market-place and the greater part of the town were , and watched the workers passing across it and how they worked at smoothing the stones of the parapet and the raised seats of the kapia .	permitted	7	0
She used the discretion of the mirrored window to secretively survey her crew .	used	1	1
The temple was demolished and a vast , Classical-style church was built around Golgotha ( the hill where Jesuss crucifixion was believed to have taken place ) .	believed	21	0
Even when the conversation returned to lighter tones , as it soon did , I dwelt on Adrienne 's questions .	returned	4	1
Which , it just so happens , I am .	am	8	0
Life boats , I thought .	thought	4	0
It 'll pass ,” he told me .	pass	2	1
Maybe a better question is , does anyone ever come back ?” Ray and Zheng exchanged another glance .	is	4	0
Tibetan Buddhist Retreat Faded squares of fabric , strung together in repeating blue-white-red-green-yellow chains , crisscross the branches of bare-limbed trees .	crisscross	15	0
Try to keep in time with me .” We spun around three times , and then something flashed across Nepthys hand and he shook a spray of blood onto the dust .	flashed	17	1
The International chapter of the USWA had much more lobbying power , but they refused to support the local unionmembers .	had	6	0
Jews were evacuated from the Old Citys Jewish Quarter , and thousands of Arab families fled their homes in West Jerusalem .	evacuated	2	1
Then he landed heavy beside me and I scrambled to stand .	landed	2	1
Snow that drowned the city , iced up the harbour , ferryboats in the summer where people listened to concerts .	iced	6	1
Behind me the speaker stacks rise like a sheer cliff face , and high above me the sun is shining away and doesn t know what s going to hit it .	shining	19	0
The communication excited many professions of concern ; and enough was said of wishing them to stay at least till the following day to work on Jane ; and till the morrow their going was deferred .	deferred	35	1
Get out of my sight now – unless you know how to put it back ?	know	9	0
Mountain ash ,” said Nepthys .	said	3	1
Medicine for one 's mind The first evening , the twenty-something students -- most from my college , four from another -- gathered in the shrine room , sitting cross-legged on cushions as we listened to Khenpo Kalsang introduce Tibetan Buddhist philosophy .	listened	34	1
Moore 's detractors have sometimes extended those 7-10 days to several weeks , contradicting the bank 's own estimate .	contradicting	13	1
As far as that patent goes , I 'll tell you frankly , we considered just infringing .	infringing	16	1
Come on , I dont have to get fucked up every time we go out just to enjoy myself .	enjoy	17	0
The natives are still here , but so is everyone else .	is	8	0
If he still refuses , well , of all of us , is n't there someone who can drive a ship ?” That 's murder ,” objected Sarah .	is	12	0
One of these evenings , we were gathered in the South Ballroom for post-dinner drinks , lounging on couches and watching other members of our populace move in circles on the dance floor .	gathered	7	0
When I asked her if she 'd ever seen them – before I was old enough to stop believing , I mean – she would always look sad and tell me , " No , not since the family came to America has anything happened to us .	happened	44	1
Moore portrays the NRA as an unethical , dishonest organization ; he sees the paranoia and fear in the United States as a primary cause of violence , and he does not see gun ownership itself as a problem .	portrays	1	1
The girl was as soft and rosy as the stones glow , and she was dressed in a white shift tied at the waist with a belt like a Celtic knot .	was	2	0
It might work , " I said , trying to placate him .	placate	10	1
I didnt know how they could miss such exotic features , even in that distorting light .	know	2	0
Putting the SmartCar in reverse , she performed a composed three-point turn and reversed her direction .	reversed	13	1
I opened my mouth to ask for an explanation , but Nepthys stopped me .	opened	1	1
And we were sent off first , ” he concluded , and hummed a little bathing tune .	concluded	9	1
While you save your skins .	save	2	1
Tereza was ashamed of having been suspicious of Tomas , and hoped to expiate her guilt with a rush of benevolence towards his son .	expiate	13	1
That was very kind of her .” Closing the box , he paused beside the open door and looked back at me .	was	1	0
Not surprisingly , guncite , too , compares data from different years -- as I know from personal experience , it is quite difficult to do comparisons of crime statistics due to differences in reporting frequency and methodology .	is	21	0
As she brought out the key , she said , We deal mostly in fairly mundane trades , but there are a few customers with more unusual needs and people willing to sell unusual items .	brought	2	1
He endeavoured to emphasize his own merit in the fall of the Novi commander , without exaggerating it , so as not to offend the captain in Croatia and the others who had contributed to it .	endeavoured	1	0
The crowd hadn t the faintest idea what he was talking about , but they loved it nevertheless .	loved	15	0
We 're going to mean something ,” Zheng was saying .	saying	9	1
Much of the best Islamic architecture in the city was constructed in the Mameluke era , but the past thousand years had taken their toll : Jerusalem was unable to regain the prosperity it had enjoyed in earlier times .	enjoyed	35	0
10 days are more than enough to give advance warning of a change in location or date , had the NRA really wanted to .	had	18	0
I swore , if I ever had to see a photo of him in a skimpy bathing suit again , giving the camera a cheesy thumbs-up from a lounge chair on one of those white sandy beaches , I 'd kiss a monkey .	had	6	0
Labor costs in America continued to go up , draining US companies of their resources , whilecompanies overseas were able to cut labor costs and put that money back into updating and renovating their facilities .	draining	9	1
Ray exchanged a glance with Zheng .	exchanged	1	1
”The wall defied the imagination - seduced it and defeated it .	defeated	9	1
But when Suleiman died , his empire , including Jerusalem , began a long period of decline .	including	8	0
The letter he put down next to it was an I .For two further days they scrambled and climbed over the rocks and glaciers , awe-struck with beauty .	put	3	1
The first announcement inaugurating our regular city radio broadcasts- - here he waved the paper in the air - contains an appeal for calm , order , and reason that will be welcomed by the Germans .	inaugurating	3	1
You claim that there was " no way to change location , since you have to give advance notice of that to the members , and there were upwards of 4 ,000 ,000 members . "	have	14	0
She reviewed the information gleaned from our previous dinner conversations , adding , I heard the captain say something yesterday , as I walking to the Pyrope Parlor .	adding	11	1
I was one more scrap to weld onto the rest , one more stranded survivor who was found .	found	17	1
, the Phoenicians set out from what is now Iran to explore their surroundings .	set	3	1
It is also a licensed firearms dealer which can perform its own background checks .	is	1	0
The Colonel did not listen to them , for he knew them by heart , he just waited for the moment when they would begin to calm down and weaken , showing that the scene was nearing its end , for no one could repeat those several thousand words , not even Frau von Mitterer , until her next attack .	nearing	36	1
The nagging questions about where the ship had come from and what its purpose in rescuing me was still nagged , but somehow , seemed less urgent .	come	8	1
After two minutes Ford decided it was time something happened .	decided	4	1
But the man had not been deterred then , and was not deterred now .	deterred	6	1
Would you be happy back in a normal life , working and living and crying in the drudgery of whatever the hell normal is these days ?” I did n't answer .	be	2	0
The claims of deliberate distortion do n't hold up when viewing the whole scene , though -- as " Hanlon 's Razor " states , one should never attribute to malice what can be attributed to incompetence .	hold	7	1
Some things in this world , we have to make them permanent ourselves .	have	7	0
He left the fish on the floor for the cat , and retired to his seat .	retired	12	1
He certainly does not " attribute it to a speech where it was not uttered " and , as noted above , doing so twice would make no sense whatsoever if Moore was the mastermind deceiver that his critics claim he is .	make	26	0
I mean , where do the dryads fit in a place like this ?”If the tree isnt around , the dryad isnt around .	,	18	0
But if you ever should see a faerie , tell him that you are of the blood of Ivan Bogatyrivitch and he will not pass you by so quickly . "	are	13	0
The Management Consultant gave him a look that only a lungfish could have copied .	copied	13	1
He could just about bring himself to praise anything but the green Paisley frock in combination with the low- heeled , quasi-velvet shoes .	praise	7	1
This man had already been arrested , said the Vizier , and he would be executed on Friday , because during the time he had been deputising for the Vizier he had run things in such a lax and disorderly manner that he had deserved to die twice over .	deputising	26	1
He held his black , hairy fists clenched in his lap , and on every hair there glistened a tiny drop of sweat .	clenched	7	1
You look ridiculous with a shaved head .” At a nearby stand , he grabbed the first hat that would cover my head and might pass back in real Boston .	cover	20	0
Glancing back at that gleaming glare , I decided that it might be safer to follow the driver than to wait with the car .	decided	8	1
Where the reader wishes to pursue certain topics in greater depth , or where technical issues are involved , reading of relevant works quoted in the bibliography is recommended .	quoted	23	0
She reviewed the information gleaned from our previous dinner conversations , adding , I heard the captain say something yesterday , as I walking to the Pyrope Parlor .	gleaned	4	0
