422	Their intention , at the next day s light , is to raise me to the skies , elevate me , spread over the gun s great snout , set a charge but no shell in the breach and then throw dice for which one gets to pull the firing lanyard .	elevate	18	0
4094	He would steal and extort all he could while he counted his days at Trumble , then he would rescue his buried loot and head for Vegas .	extort	4	0
1954	I never thought about it .” Adrienne steepled her fingers and studied my face .	studied	11	1
3909	He shot back up , hardly touching the ground , and I kicked him back .	shot	1	0
2744	My assumption was wouldn t – that she was , in lawyer s terminology , ‘ mute of malice – because in my company she was able to articulate whole sentences .	articulate	28	0
4086	Hastily Bannister scurried to the telephone .	scurried	2	0
2426	Initially many assumed that their union would take a lead role in fighting for the recovery of their jobs .	take	7	1
3148	I got older and went to school , then to college , and I replaced the dreams my Nana gave me with the music DJs mixed for crowds in clubs , webs of pulse that shook us until we could believe anything .	shook	35	0
4396	We have been studying the behaviour of the biological robots - the biots - inside Rama , as shown on the films that Commander Norton has relayed , and we have arrived at certain conclusions which we wish to pass on to you . '	relayed	26	0
265	When they ascended the steps to the hall , Maria 's alarm was every moment increasing , and even Sir William did not look perfectly calm .	ascended	2	0
2233	Had the boy 's mother not been shipped to a " welfare to work " program , she might at least have had some time to spend with her son .	shipped	7	0
2247	Never mind that in a regime that is controlled by warlords , it does not matter who is authorized to distribute the aid -- the ruling regional warlords will seize control of it and use it to their own advantage .	controlled	8	1
1535	He sighed and put it down again .	sighed	1	0
2495	Stana of Mejdan contributed not a little to this result by mercilessly beating two of the most obstreperous of the urchins .	contributed	3	0
2126	The NRA was fully aware of the scandal it would cause through its rally and decided to push on because they believed to have enough media support to successfully do so .	decided	15	0
2652	He says we should come through now , immediately , before the probe is reported late . "	says	1	0
2634	Buster and his dad knew where to find good used fishing boats , which they overhauled and renovated .	renovated	17	0
677	Sophie creeps in to give the pond some shape , smoothing its edges into place before slinking back to her post .	slinking	16	0
4148	At the bottom of the shaft , the rear of the elevator opened up and Zaphod stumbled out into a smallish , functional , steel-lined chamber .	opened	12	0
4038	There was one from his mom , which he deleted without reading .	deleted	9	0
206	Earthman , the planet you lived on was commissioned , paid for , and run by mice .	commissioned	8	0
688	And before the astonished hodza was able to utter a word , he slapped him hard on the right cheek so that his turban slid from his right ear to his left .	slapped	13	0
3285	As he did , his neck stretched in a strange way and I noticed several thin lines , like wrinkles , running across the sides of his neck .	stretched	6	0
2092	However , critics of Moore have cleverly ignored McCollum 's response and presented Moore as spreading lies about the Lockheed plant .	presented	12	0
404	Lying glassy-eyed on the ground , chin up , in their beards an arrow , a bloody sword wound , a bite mark . . . some of the slaves welcomed us and rebelled against their masters . . . but we slaughtered them too , our strength was great and it grew with the blood . . . the women put up more resistance . . .Charlie bounced about amongst them all , his blued pate agleam , pride pouring off him like sweat .	bounced	68	1
2515	They struggled and writhed as the stewardess patiently moved up the aisle placing a small cup of coffee and a packet of biscuits in front of each one of them .	moved	8	1
2421	In effect , it raised the hopes of workers without having any real chance at saving anything .	raised	4	0
2376	The Coalition had no proper funds to buy the mills , so theycould do nothing but sit back and watch as the mills closed .	watch	19	1
437	It had a little pay-telescope for looking at the letters in detail , but no one would ever use it because the letters burned with the divine brilliance of the heavens and would , if seen through a telescope , have severely damaged the retina and optic nerve .	damaged	42	0
3989	Two points of fire opened in my throat for an instant , then all went numb .	opened	4	0
3499	Nepthys leaned close to my ear .	leaned	1	0
3700	I shivered as I walked past the pale mans blank eyes , wondering what they were staring at .	wondering	12	1
488	He used his slide rule for a last silent calculation , then disassembled it with a series of snaps .	disassembled	12	0
3052	With an oath Miss Winter darted forward , and if I had not caught her wrist she would have clutched this maddening woman by the hair .	darted	5	0
4209	The Minoans and the Myceneans Farther south in Crete , the Minoan culture developed after 2000 b .c .	developed	13	0
534	Jerusalem grew , surrounded with a formidable wall and defended by towers beside the Jaffa Gate .	grew	1	1
3779	The dark glow grew stronger and larger , filling the air for about a foot around her hands .	filling	8	1
3344	What do you think ?” asked the hunchback .	asked	5	0
3389	We should get started right away .	started	3	0
2948	He stirred his coffee fiercely .	stirred	1	1
1508	He wanted to bundle Welch into the revolving door and whirl him round in it till lunch-time .	whirl	10	1
461	And you deigned to bend down .	deigned	2	0
3288	Nathan ,” he began in the way that people speak when they start a long and difficult explanation , Rachel met someone last night whom it is best never to meet .	start	12	1
601	Suleiman the Magnificent rebuilt the walls and gates in the form they retain to this day .	rebuilt	3	0
2231	It is by now well documented that the CIA tolerated crack sales in US cities to fund the operation of South American " contras " It is equally well known that the so-called " war on drugs " begun under the Nixon administration is a failure which has cost hundreds of billions and made America the world leader in prison population ( both in relative and absolute numbers ) .	made	53	0
1367	Let the other young ladies have time to exhibit . '	exhibit	8	0
642	In 1977 they farmed as they always had done , by making hay in the late spring and early summer and storing it in stacks to provide food for their cattle in the winter .	farmed	3	1
1597	Me , I found a space suit , but it was statistically unlikely that I , and whomever else has followed suit ( pun intended ) , would manage to repair our ship before the less-than-twenty-four hours are up ; yes , studies have been done .	done	45	0
2546	Here is Grandpa astride a motorbike in 1912 , with Grandma perched on the back ; " Who are you that go prowling about at this hour of the night ? "	prowling	22	1
3816	Hurry , though , and you might find him before he leaves .” A twitch of her fingers summoned her pale servants .	summoned	18	0
4208	They also continued to trade in obsidian and the local marble .	continued	2	1
224	When you police the world you lose a lot of cops , and Teddy and York had shared many sad moments watching the flag-covered coffins roll off the C-130 's , evidence of another debacle abroad .	police	2	1
3496	Excuse me ,” I said , ignoring Nepthys warning look , but may I ask what is kept in these rooms ?”The woman laughed .	ask	14	0
687	He summoned the overseers and worked out how , from then on , it would be possible to make better use of the daylight and exploit the workers more effectively .	exploit	25	1
146	the resultant erythema , the name we medical men give to redness of the skin , tends to wax and wane but ultimately becomes permanent , and may , the candid Doctor warns , be accompanied by gross enlargement of the sebaceous glands ( see SKIN ) , leading to the gross enlargement of the nose known as rhinophyma ( qv ) or grog blossoms .	wane	20	0
3489	How can I help you gentlemen ?”We are here to see about a certain stone .”She raised an eyebrow .	help	3	0
430	I phoned Mrs Watson again , " said Arthur . "	phoned	1	0
1529	Dixon looked over and saw that the two performers , tuning evidently completed , music set up and bow resined , were hanging about smoking and chatting .	completed	12	0
2935	It swallowed the cud again .	swallowed	1	0
4165	Bilbo was on the lockout , however , caught the rope , and with a piece of stick fended off the little black boat as it came rushing across the stream .	fended	18	0
1715	I smothered thoughts of friends back on Earth—this was my long-awaited vacation , my clean break and my temporary retreat ; I 'd try contacting those friends tomorrow .	smothered	1	1
2124	Moore 's critics would expect us to have him quote Heston in his entirety , have him present fully the PR that the NRA has used to justify its rally in Denver for reasons of " balance " .	used	25	1
519	the Assyrian armies of Sennacherib destroyed Israel and moved southward to besiege Jerusalem .	moved	8	0
2795	Wet and tired from their labours , the three peasants bargained , slowly and cunningly , going round and round the point .	bargained	10	1
3228	It was still a mess , but everything bigger than a soda can had disappeared .	disappeared	14	0
2733	At the memory , Dixon rolled his eyes together like marbles and sucked in his cheeks to give a consumptive or wasted appearance to his face , moaning loudly as he crossed the sunlit street to his front door .	moaning	27	1
3888	He pulled my ear down to his mouth .	pulled	1	0
570	Queen Helena , a devout Christian and the mother of Emperor Constantine the Great , made a pilgrimage to the Holy Land in 326 to identify the sites associated with Jesuss life .	made	15	0
3118	She looked at herself in profile and readjusted a hairpin above her ear .	readjusted	7	0
4139	He turned in his seat , so that he was directly facing her , and said in a less harsh tone :At a formal dinner once a professor of some science or other , wanting to make small-talk , had pointed out a few insects gyrating above a candelabra .	gyrating	45	1
1062	God forbid I should deprive him of the value of a single penny ; it is his own , and he shall have it to a farthing .	deprive	4	0
1629	The occasional painting hung on the wall ( generic landscapes and portraits of old people no one has ever met , primarily ) .	met	19	1
925	One popular theory compares Zionism 's imperative to acquire land to the American idea of Manifest Destiny ( that it was the United States ' God-given right to rule from coast to coast ) .	compares	3	1
2046	Interactive fiction like video games , on the other hand , presents violence in a narrative context , which may very well desensitize participants to said violence , but no causative link has ever been proven .	proven	35	0
2519	The flying toolkits screeched and sawed and drilled and fried things with light throughout that day and all through the night time , and in the morning , stunningly , a giant mobile gantry started to roll westwards on several roads simultaneously with the robot standing on it , supported within the gantry .	sawed	5	1
4072	If we suppose our extraneous observer to be a being of pure reason , devoid of instincts himself and unaware of the way in which all instincts in general and aggression in particular can miscarry , he would be at a complete loss how to explain history at all .	miscarry	34	0
456	Why should he hassle with popping public officials and having entire governments and Inter-pol on his tail ?	hassle	3	1
686	And even though it would have made more sense for us to live together , I agreed to lease this place . "	lease	18	1
1447	This above all appeared to Trillian to be genuinely stupid , but she could no longer be bothered to argue about it .	argue	19	1
3810	I found your vampire ,” she said , but he might know that someones looking for him .	found	1	0
3176	Without hearing the car horns , I could almost taste the air of late March through the street fumes .	taste	9	1
2414	People clung to vague ideas of worker collectivization , but no one could really fathom exactly how that wouldwork ; the people of Youngstown were , after all , not particularly familiar with socialism or collectivization in general .	fathom	14	1
3832	That was very kind of her .” Closing the box , he paused beside the open door and looked back at me .	Closing	7	0
670	He 'd hoped , by their aid , to efface the memory of a traumatically embarrassing speech Margaret had made at the dinner , but , sitting next to him throughout the journey back , she 'd vetoed his project on disciplinary grounds ( there 'd been a lot of students in the bus , most of them drinking beer from flagons ) .	efface	9	0
573	The temple was demolished and a vast , Classical-style church was built around Golgotha ( the hill where Jesuss crucifixion was believed to have taken place ) .	built	11	0
4267	330 , however , when the newly converted Emperor Constantine made Byzantium , renamed Constantinople , capital of his Eastern Empire that Christianity was assured of its dominant role in future Greek life .	assured	24	1
3134	Foster A . RanneyNathans BylichkaDedicated to Neil Gaiman , Radiohead and Black SabbathStrange things have always happened to my family .	happened	16	0
3519	No ,” she said , seeing his expression , that would make the stone rather useless .” Nevertheless , she gave me what I can only describe as an appraising glance” .	describe	26	0
3438	Step behind the cart and enter through the door there , using your left hand to open the door and your right – ” he looked at me – to close it .”Thank you .” Nepthys bowed slightly and we walked behind the cart .	walked	40	0
2137	This booing by the crowd , not mentioned with a single word in your transcript or your article , shows that the crowd was fully aware of the controversy they would cause by coming to Littleton after children were being killed there -- and they effectively said " Fuck you " .	killed	40	0
2272	He buys several boxes of ammunition without a question being raised .	buys	1	0
1052	Whenever the young man began to criticise the Emperors regime with his natural sincerity and ease , attributes he was not aware of and which Daville secretly envied , the Consul would recoil , losing all patience . "	recoil	32	0
1314	I ca n't guarantee it 'll work , but I personally will do it againand probably back it up with a stellar review , just like the one I 've given the Tupelo Honey Cafe .	given	30	0
1389	And everything you need to know about the Bible can be summed up by the great canon doctor Martyn Percy . "	summed	11	0
3351	We should head straight over .	head	2	0
31	Zaphod smiled , picturing himself .	picturing	3	1
3927	We chased after him , Amy keeping up valiantly behind us .	keeping	6	1
933	He let out a cry , raising his left arm to ward off the blow :The young Pasha lived an empty , extravagant life , harassing the peasant women , drinking with idlers and riding horses over the plain of Kupres .	harassing	25	1
3786	Then her fingers tensed and her arms began to shake .	began	7	0
1697	I would wake late , checking the clock on my room 's lightscreen to make sure I had n't slept through brunch .	wake	2	0
1398	In the first place , she persisted in disbelieving the whole of the matter ; secondly , she was very sure that Mr Collins had been taken in ; thirdly , she trusted that they would never be happy together ; and fourthly , that the match might be broken off .	persisted	6	1
3127	I 'd come and haunt you every night and beckon you to follow me .	beckon	9	0
226	Good afternoon ladies and gentlemen , ” she said sweetly , Thank you for bearing with us during this slight delay .	Thank	11	1
1757	But I like it .” He grinned at Sarah , who frowned .	grinned	6	0
92	They are a small , separate humanity , choking under a double burden of Original Sin , needing to be saved and redeemed anew , but no one can see how or by whom .	redeemed	22	0
2884	I did n't coerce her into having sex with me .	coerce	3	0
3397	Now , can we get going ?”I caught my breath and forced myself to look him in the eye .	caught	7	0
2386	Immediately after the workers left the building , US steel representatives told the localunion leaders that they had changed their minds and were no longer interested in allowing the workers to purchase themill .	changed	18	0
408	Having vouchsafed the initial introductions , Dion Fortune took a seat by the door .	vouchsafed	1	0
1158	The Austrian Consul was received only when he requested an audience and discussions with him were short , politely cold and formal .	requested	8	0
3974	Then he landed heavy beside me and I scrambled to stand .	scrambled	8	0
1906	We do n't know how or why he left .	left	8	0
54	You came sneaking up like a thief and stole Piggy 's glasses ! "	sneaking	2	0
2736	Logically , developing children are carefully screened for physical and mental defects before being allowed to mature . "	screened	6	0
3976	His first move pulled out the dagger , almost wrenching my arms from their sockets as I held on to the box , and the second shattered the box with a crushing punch that sent me reeling backwards .	held	17	1
3111	He wept and defended himself and as long as he was able to move any part of his body , he struggled and shouted :Proudly and patiently he waited for someone to ask for a song from him and then hesitantly took his gusle out of his bag , breathed on it , looked to see if his bow had been slackened by damp , and tuned up , all the while quite clearly wanting to attract as little attention as possible to these technical preliminaries .	wept	1	1
3226	I didnt know how they could miss such exotic features , even in that distorting light .	miss	6	0
425	A long nasty will contest would certainly liven up Wycliff s rather mundane career in probate . '	liven	7	0
3329	I …I noticed him from across the room when I was looking around for Rachel .	looking	11	1
3305	Is it really safe to leave the car …” he was already walking toward the squat , brick-windowed building we were parked next to .	walking	12	0
1642	After watching my ship tear apart , after spending a good twenty-three hours floating in silence in the wreck , wondering whether I was currently facing stars belonging to the constellation Libra or the constellation Orion when those stars were viewed from Earth , wondering what it felt like to suffocate , and after the feeling that yes , I was in fact going to die alone in space had sunk in , it took time for that feeling to dissipate .	floating	13	1
3622	Nepthys was saying something that looked like , I have no idea !” but I could n't hear him .	saying	2	0
875	Jewish settlement in Palestine , then part of the decaying Ottoman Empire , only proceeded piecemeal .	proceeded	14	1
1593	I swore , if I ever had to see a photo of him in a skimpy bathing suit again , giving the camera a cheesy thumbs-up from a lounge chair on one of those white sandy beaches , I 'd kiss a monkey .	kiss	40	0
736	In fact , though they weren t to know it , the decor had been chosen in honour of its owner s sad , lamented , and tax-deductible condition .	chosen	15	0
1451	Will Smithers , for instance , the owner of Know-Nothing-Bozo the Non-Wonder Dog , an animal so stupid that it had been sacked from one of Will 's own commercials for being incapable of knowing which dog food it was supposed to prefer , despite the fact that the meat in all the other bowls had had engine oil poured over it .	sacked	22	0
3556	Come on ,” said Nepthys , you could use a drink .”We hit a bar on the next street over .	hit	12	0
571	She found that the citys most beautiful Roman temple , dedicated to the goddess Aphrodite , stood on the site of the crucifixion .	found	1	0
2703	Afterward , basking in his glory , he would stand on the balcony and savor the culmination of the Illuminati triumph . . . a revenge desired by so many for so long .	savor	14	1
3365	Still in my initial shock , I suddenly noticed qualities of the people that my mind hadnt registered when we parked .	parked	20	0
2057	Moore 's film was made before the dead bodies of Qusay and Uday Hussein were paraded on national TV .	paraded	15	1
1812	I wondered why , if he had such an unpropitious outlook , he had n't tried to change his situation .	tried	15	1
1163	Wanting to shake the corporals off , he quickened his pace , overtook the Scotsmen and pushed his way past a group of nuns shepherding a couple of dozen children in blue tunics .	shepherding	24	1
2213	Even if your " re-enactment " theory is true ( and I see no evidence that you have actually tried to ask the people involved in the filmmaking for their opinion ) , this itself is not unethical , and you have no evidence whatsoever that Moore has done anything unethical here , just like you have no evidence that Moore has unethically removed parts of the interview .	tried	19	1
1656	I must have consumed it , too , because later on , the plates and the bottle were both empty .	consumed	3	0
1331	The princes , who are of course brave , noble and wise , travel widely in distant lands , fight giant ogres , pursue exotic philosophies , take tea with weird gods and rescue beautiful monsters from ravening princesses before finally announcing that they have achieved enlightenment and that their wanderings are therefore accomplished .	rescue	33	1
4353	In 1982 , Greece joined the European Common Market ( now the European Union ) .	joined	4	0
1189	His first reaction was to wonder whether , as the representative of the great Napoleon , he ought to tolerate all of this or whether he ought immediately to turn back and make a scandal .	tolerate	19	1
1809	How long until all you remember is this , the ship , the thick red carpeting , the chandeliers , the empty conversations you hold with the other shells who used to be people ?	hold	24	1
1902	Adrienne met her gaze .	met	1	1
2025	Their chances are small , however , as their arguments rely on polemic , exaggeration and misrepresentation -- in other words , on the same techniques which they accuse Moore of using .	accuse	28	0
2408	As the name suggests , local leaders wanted toinstill the people of Youngstown with a fierce sense of urgency , driving them forward to confront steel companies andowners and help secure the future of the region .	driving	20	1
3523	Im not giving my blood .”As if I wanted it ,” interrupted the woman .	interrupted	11	0
4190	a brief History Prehistoric man in Asia Minor ( now modern Turkey ) or Greece could look out across the Aegean toward the horizon and see the faint silhouette of land .	look	16	1
3946	The vault rose into obscurity above me , and a massive rose window stood ahead of me .	rose	2	0
2708	”The wall defied the imagination - seduced it and defeated it .	defeated	9	0
3047	Sure thing , ” said the computer happily and a massive explosion rocked the bridge . "	rocked	12	0
178	I ought to shout and scream and curse , hurl imprecations at these fools , at least disturb the wretches sleep on my last night , but I fear what other torture they might devise if I annoy them so , for from what I ve heard and read and seen , the brutalised man , so deficient in every other type of imagination , displays a fine resourcefulness when it comes to concocting ingenious ways to hurt .	devise	34	0
2984	If the robot[ ]moved around and interacted causally with the world , wouldn t that be enough to guarantee that it understood Chinese ? "	interacted	6	1
1582	In repose , when she was unaware of being spied on – and what a little spy I was !	spied	9	1
4489	Below them on the stairs , Chinita Macri was poised and filming , apparently having located her ideal vantage point . "	filming	11	1
697	The flying saucer in which Ford Prefect had stowed away had stunned the world .	stunned	11	0
1347	During the summer months there would be three or four girls sewing or knitting together .	knitting	13	1
3998	I could perceive Nepthys sword flashing over me , and I heard steel crack , then bone .	perceive	2	0
3548	Half an hour later , I left the room pale and bald , running my fingers over my scalp .	left	6	0
4113	The tank examined him with a probe .	examined	2	1
3251	It slowed down as it neared me and I started to worry .	slowed	1	0
1309	Later when I stopped eating and lifted my napkin from my lap , it took approximately three seconds for someone to take my food away to be boxed up .	lifted	6	0
3788	The blood in her palms , still filling up , began to ripple .	began	10	0
3357	I waved goodbye to the hunchback as we left .	left	8	0
2220	But it makes a valid claim which you ignore entirely : That the strategy to promote " gun rights " for white people and to outlaw gun possession by black people was a way to uphold racism without letting an openly terrorist organization like the KKK flourish .	letting	38	0
935	I was seething with shame and fury and when this ridiculous situation became unbearable , I hurled my crop among the children , who scattered for a moment , but gathered again immediately and began to chase us with an even louder din .	chase	36	0
4487	I washed it very carefully , very very carefully , removing every last speck of wheatgerm , then I dried it slowly with a lint-free cloth , slowly , carefully , turning it over and over .	dried	19	0
241	For seven and a half million years , Deep Thought computed and calculated , and in the end announced that the answer was in fact Forty-two - and so another , even bigger , computer had to be built to find out what the actual question was .	computed	10	0
2393	In fact , American steel imports were beginning tooutweigh exports .	beginning	7	1
2991	And we all know that Wickham has every charm of person and address that can captivate a woman . '	captivate	15	0
2664	She watched the psi bob her head , unaware of the rest of the bridge , shaking blonde curls as she chattered away with the approaching psi relay on Mason 's ship .	watched	1	1
2089	First , note the word " our " in Moore 's question .	note	2	0
2625	For her amusement of a day I would catch a handful of grasshoppers and tear off one of their back legs to prevent them escaping and put the twitching torsos in the lid of a polish tin and douse them in paraffin and set them alight .	douse	38	0
4459	I think you were about to torch it . "	torch	6	0
183	He had the uncomfortable feeling that he was eavesdropping on something furtive , shameful .	eavesdropping	8	1
1153	How could he have been excited when his body was debilitated by a gastric disorder ?	debilitated	10	0
3669	Now leave , before I call the rats on you .”We left .	leave	1	0
136	”His wife had been snubbed by Trudy shortly after she took delivery of the red Rolls .	snubbed	4	0
1176	To revenge crime is important , but to prevent it is more so . "	revenge	1	0
3432	Please , let yourselves breathe the fine scent of these herbs .”Were not here to browse ,” Nepthys told him .	told	18	0
1378	Since we decided a few weeks ago to adopt the leaf as legal tender , we have , of course , all become immensely rich .	adopt	8	0
4369	I examined my pocket diary and considered what I would give in order to be able to delete , vault across or pluck out that week which separated me from our reunion , so that I would be able to wake up next day knowing that a walk in the woods with Barbara at my side awaited me . "	vault	19	0
1855	I assumed he was indisposed .” Kishori nodded in agreement .	nodded	7	0
2444	Two blocks over one finds Boardman , awell-off township with a reputation for rich but unsuccessful schools .	finds	4	1
1459	She told me the way she had been debauched .	debauched	8	0
1197	Without hesitation Dixon advanced further .	advanced	3	0
667	Cool though the night air was they slept soundly and comfortably in the open and awoke a few hours later with the light dewfall feeling refreshed but hungry .	slept	7	1
2319	When examining the areas history , culture , and economic situation we can identify four main reasons : the refusal of the international leadership of United Steelworkers of America to support their unions Youngstown branch , the lagging international steel market , the lack of a clear , organized vision for individual initiatives such as the Save Our Valley Campaign , and crippling regionalism which caused animosity between different small towns in the region , all contributed in some way to the failure of the workers and union leaders to save the industry .	contributed	76	1
511	Along with this splendid house of worship , Solomon built a royal palace , mansions for his wives , temples for the foreign gods worshipped by the princesses he had married , and towers for the defense of the capital .	worshipped	24	1
4414	Trying his best not to think of this , Dixon bent and tickled Id under the ear .	bent	10	0
4403	In order to raise Bosnia and Herzegovina to a higher level of political life , We have decided to grant constitutional institutions - such as will answer to their present conditions and their common interests - to both these lands and to give in this manner a legal basis for the representation of their wishes and interests .	grant	19	0
3628	I think I understand why we got that stone from a slave shop ,” said Nepthys .	got	6	0
3424	Are you coming ?”We slipped through the door and came out , not inside the building , but on a busy street in a completely different part of town .	slipped	4	0
2696	”The idea is if we do n't look out the white race will be - will be utterly submerged .	submerged	18	0
1435	A reluctant elevator-boy went for a box full of straw and some milk , to which he added on his own initiative a tin of large , hard dog-biscuits - one of which decomposed apathetically in the saucer of milk all afternoon .	decomposed	33	1
565	In outrage , the Jews began a second revolt against Rome , led by Simon bar Kochba .	began	5	1
3885	I slipped past the waving monstrosity that had blocked my view before , a mountain of wet , veined flesh , and had almost passed through the crowd when a clawed hand grabbed my arm .	passed	24	0
1643	After watching my ship tear apart , after spending a good twenty-three hours floating in silence in the wreck , wondering whether I was currently facing stars belonging to the constellation Libra or the constellation Orion when those stars were viewed from Earth , wondering what it felt like to suffocate , and after the feeling that yes , I was in fact going to die alone in space had sunk in , it took time for that feeling to dissipate .	sunk	70	0
490	If true , this is an ironic name for a city that would become one of the most constantly and bitterly embattled places on the face of the earth .	become	13	1
3953	On the steps in front of the altar , I saw pale forms and realized that they were Rachel and two other women .	realized	14	0
2333	This prosperity continued until the late 1920s , whenthe Great Depression hit the area hard .	continued	2	1
3492	The next room had mosaics of what could have been Rome , with men in simple tunics working in a vineyard on one wall and men in odd , floppy hats on the other .	working	17	1
3506	If we only had a human on our staff , we could have done so ages ago and sold it off , but we have no such luck .” She opened the door and took us past several doors marked with odd geometrical designs to another locked room .	opened	30	0
3133	But if it did happen that a mouse was actually caught , the snapping of the shutter would wake him and he would get up and walk round the terrified creature , shaking his finger at it threateningly .	snapping	13	1
2310	The events that would follow this date ( known as Black Monday ) are seen by the people who witnessed them either as stories of great courage and determination or as monuments to human failure and false hope .	witnessed	19	0
2756	”His panic attack might have been precipitated by hearing that , at sixteen , she 'd been involved with a married man .	precipitated	6	0
2567	To explain - since every piece of matter in the Universe is in some way affected by every other piece of matter in the Universe , it is in theory possible to extrapolate the whole of creation - every sun , every planet , their orbits , their composition and their economic and social history from , say , one small piece of fairy cake .	affected	15	0
4041	Put your analyst on danger money , baby , ” advised Zaphod . "	advised	10	0
846	Compassion training and prayer flags In the afternoon , a group of us gathered outside for a meditation session with Ani Kunga .	gathered	13	0
1616	You do this a lot ?” A woman , introduced as Tiffany and neither tall nor beautiful , shrugged .	do	1	0
3834	I really hope we find your Rachel ,” he said .	said	9	0
3262	Please , hop in .	hop	2	0
2201	After the Flint rally comes a brief TV interview with Heston , where he is asked about Kayla Rolland ( again , clear evidence that the local media in Flint raised questions about the NRA 's presence ) , then an inteview with country prosecutor Arthur Busch , entirely ignored by critics of the film , who also mentions Heston 's presence as notable , and refers to the immediate reactions of " people from all over America " , gun owners/groups who , according to him , reacted aggressively to warnings of having guns accessible to children , much like spanking advocates react aggressively when anti-spankers point to a case of a child being killed or severely injured by a beating .	react	103	0
3271	Before I had my belt on , we were rolling forward .	rolling	9	1
4077	Though when I am roared awake in the enveloping and predictive darkness , I try to fool myself that there is at least one temporary advantage .	enveloping	8	1
1029	When the Logique de Port-Royal states that a sign can be inherent in what it designates or separate from it , it is demonstrating that the sign , in the Classical age , is charged no longer with the task of keeping the world close to itself and inherent in its own forms , but , on the contrary , with that of spreading it out , of juxtaposing it over an indefinitely open surface , and of taking up from that point the endless deployment of the substitutes in which we conceive of it .	juxtaposing	68	0
2651	He says we should come through now , immediately , before the probe is reported late . "	come	4	0
1139	His asthma and attacks of heavy coughing would interrupt his conversation at any moment , but for a wonder this did not spoil it but made it seem the more convincing and his whole manner of expressing himself had a sort of heavy and painful dignity , which it was not easy to resist .	resist	53	1
871	Selling Land to Jews Last week , a 70-year-old Palestinian real-estate dealer was murdered after he violated a new edict by the Palestinian Authority making the sale of Arab-owned land to Jews a capital crime .	making	24	1
141	In addition to these , the camerlegno had found the Illuminati Collection - all the secrets the church had uncovered after banishing the group from Rome . . . their contemptible Path of Illumination . . . the cunning deceit of the Vatican 's head artist , Bernini . . . Her blood gases suddenly deteriorated .	uncovered	19	0
3887	I slipped past the waving monstrosity that had blocked my view before , a mountain of wet , veined flesh , and had almost passed through the crowd when a clawed hand grabbed my arm .	blocked	8	1
1082	He tapped harder , with no more result , and was about to exert his full strength when some impulse made him desist .	desist	22	0
2943	He pounded his steering wheel , kicked the floor , thumped his cassette player till it suddenly started playing Barry Manilow , thumped it again till it stopped , and swore and swore and swore and swore and swore .	thumped	10	0
297	It is almost impossible to comprehend why the black rats did not muster themselves into a great , united war-expedition to exterminate the gray rats , while these were still few in numbers .	exterminate	21	0
