75	If I stay still long enough , if I 've achieved a relatively constant level of happiness and satisfaction , I forget that I can and should continue to seek out new ideas and approaches , and incorporate beneficial ones into my life .	continue	27	1
76	It is not appropriate , however , to explicate hints , spell out what was left unsaid or fill out the meaning where it was cryptic even for the reader of the original .	explicate	8	1
77	The pilot groaned , his headache worsening .	groaned	2	1
78	We drove between slummy housing and storefronts so decayed that I could n't tell whether they were abandoned .	tell	13	1
79	He smiled happily at them .	smiled	1	0
80	They screamed and bawled and hollered till Zaphod thought his ears would shatter .	screamed	1	1
81	Now , the more we can do before nightfall , the better .”But why are you even helping me ?	do	6	0
82	You woke it up ?	woke	1	0
83	After a while I destroyed the letter and went to my room , and ruminated , and rumpled my hair , and modeled my purple robe , and moaned through clenched teeth and suddenly - Suddenly , gentlemen of the jury , I felt a Dostoevskian grin dawning ( through the very grimace that twisted my lips ) like a distant and terrible sun .	ruminated	14	1
84	She came down here with someone after a party , and I dont think it was one of your average pixies .”Bummer .	came	1	0
85	I talk to a man , just for a few minutes , that 's all it wasâ € ¦ and now you start accusing me of making up to him .	accusing	23	0
86	In reality , what Moore describes here is the most vivid example of what can only be called wage slavery I have ever seen , to the detriment of families .	seen	23	1
87	Now , I 'm not saying the service before my camera-flash was bad , because it was awesome .	saying	5	0
88	College halloween parties allow college students to take a break from their hard work .	allow	3	1
89	In all this , Mr Sullivan did not touch upon his own frustrations : since he spoke no foreign languages , his enquiries in likely countries had had to be channelled through official sources in Dublin , but the confused political hiatus before , and following , an unsatisfactory Treaty made communication far from easy .	channelled	30	0
90	He began by telling us , " Do not take any of what I say on faith .	began	1	0
91	In this too he proceeded differently from all his predecessors .	proceeded	4	1
92	She checked it there in the restaurant .	checked	1	0
93	I also got to spend time with the cat .	got	2	1
94	As had always been the case up to then , Daville watched what was going on around him with bitter disdain , attributing everything to the innate iniquity and barbaric way of life of these people , concerned only about safeguarding French interests .	safeguarding	40	1
95	” insisted the native , continuing to bang on the rock .	insisted	1	0
96	A man wearing a white bathing suit is diving into a lake .	diving	8	1
97	Here , theyre the snotty rich who show up in clubs because they like the ‘gritty ambience – you have them in your world , too , right ?	show	7	1
98	For her amusement of a day I would catch a handful of grasshoppers and tear off one of their back legs to prevent them escaping and put the twitching torsos in the lid of a polish tin and douse them in paraffin and set them alight .	douse	38	0
99	As the band played a foxtrot he rode round in circles a few times , then gave a triumphant yelp at which the bicycle reared up with its front wheel in the air .	reared	24	0
100	They returned to live in the Galilee village of Nazareth , making pilgrimages to Jerusalem .	returned	1	0
101	He gave me a half-hearted wave that made me wonder what exactly we were chasing , and whether I should be wearing body armor .	gave	1	0
102	Sometimes only one voice spoke volumes .	spoke	4	1
103	Even though they eventually failed , the fact that theytried to preserve what they felt belonged to them is an amazing example of how far people will go to save their livesand the futures of their children .	failed	4	0
104	His pointed ears swiveled back and forth , catching every sound from the bridge , while his long tail swished to the rhythm of his thoughts .	swiveled	3	1
105	He could just as easily have busted his head or broken his neck .	busted	6	0
106	Instead , it looked like we were in the red-light district : women who probably wanted more than our money eyed us from the alleys .	eyed	20	1
107	THIS had been one of the coups that convinced the bishop the Teacher was truly capable of delivering the astonishing prize he claimed he could unearth .	unearth	25	0
108	Things with scales and claws kept flailing against me , pressing me into the wall , but I took a breath and kept moving .	took	18	0
109	Welch said after a moment , in a voice sharpened to excoriation by the intervening few miles of line , ' I 'd like to tell you that if you make one more attempt to interfere in my son 's or my affairs , then I shall have to ask my husband to take the matter up with you from a disciplinary point of view , and also that other matter of theâ € ¦ 'As for hunters as a whole , they further the goals of the wildlife manager , who seeks to protect populations of animals from becoming either so small that they are no longer viable or so large that starvation and disease can threaten the population as a whole .	further	83	0
110	Please , let yourselves breathe the fine scent of these herbs .”Were not here to browse ,” Nepthys told him .	told	18	0
111	What you may call me is Nepthys .”Holding Dvorovs directions , Nepthys took us around the corner of the building into a skinny alleyway .	took	12	0
112	” the old man would fulminate , it s not promotion so far as I m concerned .	fulminate	5	0
113	A dread - locked photographer in a suit takes pictures of a group of young children sitting on the ground .	takes	8	1
114	Glancing back at that gleaming glare , I decided that it might be safer to follow the driver than to wait with the car .	decided	8	0
115	She put her hand on his knee , which made him realize that the tingling going up and down his spine was not her gently stroking his back , and must instead be one of the nasty creepy feelings he so often got when people were trying to explain things to him .	stroking	25	1
116	Roll up your sleeves ,” she told me .	told	6	0
117	If I stay still long enough , if I 've achieved a relatively constant level of happiness and satisfaction , I forget that I can and should continue to seek out new ideas and approaches , and incorporate beneficial ones into my life .	forget	21	1
118	A little boy is playing tee ball and is swinging the bat behind his back .	playing	4	1
119	A baby with red hat sits in his stroller .	sits	5	1
120	It almost looked like the light bent around him without actually touching him directly .	touching	11	1
121	You use standard filmmaking technique as a basis to construct bizarre conspiracies which sound plausible to the gullible reader , without ever providing any evidence for the implicit or explicit claims of fraud and distortion .	use	1	1
122	Keep their dreams alive .” New hypothesis ,” suggested Kishori , slipping into the conversation .	suggested	8	0
123	I had n't done anything to improve the caravan , to stamp anything of myself upon it .	stamp	11	0
124	Those - very few - who witnessed the event and survived swear that the whole hundred thousand square miles of the desert rose into the air like a mile-thick pancake , flipped itself over and fell back down .	flipped	31	0
125	how to fight if you 're snapped at a red light , q	fight	2	1
126	this is the famous road surrounded by hundreds of palm trees .	surrounded	5	1
127	I was one more scrap to weld onto the rest , one more stranded survivor who was found .	found	17	0
128	We enjoyed the rest of the day by the beach watching the sunset .	enjoyed	1	1
129	Then I realized , someone must have noticed I had n't left , and was nice enough to send food my way .	left	11	0
130	”To Miss Kilman she was always very , very nice , but Miss Kilman squashed the flowers all in a bunch , and had n't any small talk , and what interested Miss Kilman bored her mother , and Miss Kilman and she were terrible together ;On the terrace , Madame Daville 's hyacinths were long since over , the white ones and the coloured ones , the double and the single ones , but now the edges of the beds were blooming with red pelargoniums and tiny violet Alpine flowers .	squashed	14	0
131	Everyone I 've talked to who has previously attended says wonderful things about it ; this semester , one of my friends told me she was going : I should join her !	going	26	0
132	A skilled surfer rides a very large wave	rides	3	1
133	I can hear your heartbeat from over here .”I shut up and tried to breathe .	shut	9	0
134	Airfields have been constructed on a number of the islands , and road systems have been expanded and im proved .	im	18	0
135	The market is bustling with people .	bustling	3	1
136	As far as that patent goes , I 'll tell you frankly , we considered just infringing .	infringing	16	0
137	According to Prak , if Arthur 's memory saved him right , the place was guarded by the Lajestic Vantrashell of Lob , and so , after a manner , it proved to be .	proved	31	0
138	Ray , he caught me as I pounded on the corridor walls , finding no glass to break .	finding	13	1
139	The children had fun playing together .	playing	4	1
140	He looked out at the other media vans in the distance and watched Macri tailing the mysterious couple across the piazza .	tailing	14	1
141	" I used more cooked pasta for the hair , purple onion for mouth , sunflower seed teeth , olive eyes , and a bouquet of parsley flowers ! "	used	2	1
142	In the bunker , Teddy weathered another storm .	weathered	5	0
143	I think I understand why we got that stone from a slave shop ,” said Nepthys .	said	14	0
144	She enjoyed posing and smiling for the camera .	enjoyed	1	1
145	The outer steel wall - which was painted in that sickly shade of pale green which they use in schools , hospitals and mental asylums to keep the inmates subdued - curved over the tops of their heads where it met the inner perpendicular wall which , oddly enough was covered in dark brown hessian wall weave .	use	17	0
146	He considered how a tacit transaction ( pocketing the cash , never showing his face in here again , anonymously mailing reimbursement to the woman later ) might be safer than asking for a loan : might be , indeed , the transgression that saved his sanity .	pocketing	7	0
147	Now , if you would care to order drinks at last , ” he said , I will then show you to your table .	show	19	0
148	I swore , if I ever had to see a photo of him in a skimpy bathing suit again , giving the camera a cheesy thumbs-up from a lounge chair on one of those white sandy beaches , I 'd kiss a monkey .	giving	20	0
149	a model walks the runway at the fashion show during fashion week .	walks	2	1
150	Youngstown was perhaps hit harder than any other town by the collapse of the steel industry , but it was notalone .	hit	3	0
151	Women 's volleyball at the Olympics is very intense .	is	6	1
152	Add the Worcestershire sauce & Sriracha sauce to the meat and mix well . Refrigerate overnight .	Refrigerate	14	1
153	Everyone seems to be getting interested in him lately .	seems	1	1
154	If you enjoy your ride , which will be swift and pleasurable , then you may care to experience some of the other elevators which have recently been installed in the offices of the Galactic tax department , Boobiloo Baby Foods and the Sirian State Mental Hospital , where many ex-Sirius Cybernetics Corporation executives will be delighted to welcome your visits , sympathy , and happy tales of the outside world .	delighted	56	0
155	How many of our people are shadowing Lake ? "	shadowing	6	1
156	Burning fossil fuels produces 27 , 000 million tons of carbon dioxide yearly , enough , as I mentioned earlier , to make , if solidified , a mountain nearly one mile high and with a base twelve miles in circumference .	solidified	25	0
157	He told Nepthys the name of a woman who lived on a certain street , and we set off .	set	17	0
158	When examining the areas history , culture , and economic situation we can identify four main reasons : the refusal of the international leadership of United Steelworkers of America to support their unions Youngstown branch , the lagging international steel market , the lack of a clear , organized vision for individual initiatives such as the Save Our Valley Campaign , and crippling regionalism which caused animosity between different small towns in the region , all contributed in some way to the failure of the workers and union leaders to save the industry .	contributed	76	1
159	are you looking to create a gallery wall in your space ? transform your empty wall into a work of art and tell a story with these picture hanging ideas .	transform	12	1
160	It would be a great help to us .”The little man drew a few loud breaths that died in the wooden rooms tight air .	drew	11	0
161	Throughout Jerusalem , other spots important to Jesuss life were commemorated with religious structures .	commemorated	10	1
162	The camera lingers on Bush/Cheney posters , and the protestor is quoted as saying that " we wanted to let the NRA know that we have n't forgotten about Kayla Rolland " .	quoted	11	0
163	Roman Jerusalem After the initial years of Roman administration and political infighting , Rome installed Herod ( scion of a family from Idumea , a Jewish kingdom in the desert ) as King of Judea .	installed	14	0
164	Lots of students enjoy dressing up and then seeing their friends dressed up in different costumes .	enjoy	3	1
165	I stepped up behind him and raised my hands , which almost seemed to be glowing .	stepped	1	0
166	Whenever he did people good or refrained from doing some wrong , he did it in the superstitious belief that the boy would be repaid ' .	repaid	24	0
167	After hemming and hawing and assessing my food stash ( contents : 10 saltines ) , I decided to go for it anyway .	decided	17	0
168	”As commander he had to set an example of endurance to his men , but he considerately allowed them to stick their lances into the ground and drape their white cloaks over the tops of the shafts .	drape	27	0
169	Then I saw the bar on the other side of the crowd and knew where to start looking .	saw	2	1
170	I wondered if Adrienne would ask about that .	ask	5	0
171	Squirty stood up to waltz with me and tried to remove the food from my hands prematurely .	waltz	4	1
172	The dark glow grew stronger and larger , filling the air for about a foot around her hands .	grew	3	0
173	A man dressed in armor is kicking another man who is laying on the ground .	kicking	6	1
174	The ship juddered , screamed , and lurched as each new bolt of stunning energy was delivered or received .	received	18	0
175	Vodka , straight up ,” Nepthys told the bartender as we sat down at the counter , and a Bloody Mary for my friend .	sat	11	0
176	Others argue that it was a mistake for the Jewish National Fund to prohibit non-Jewish laborers from the newly purchased lands .	argue	1	1
177	The girl is …surprising ,” he concluded .	concluded	6	0
178	Tara would not let giddy hopes drag them onto a rock that would spell the end for the project , and the Arrallin species .	let	3	0
179	I didnt imagine that Nepthys had done it , and it wasnt without alarm that I ran after him .	done	6	0
180	She threw herself into her housework - scouring saucepans , washing clothes , sweeping , cleaning up , and all the other things she normally neglected - in a desperate attempt to gain some respite and struggle free of this current carrying her off into the unknown .	scouring	7	1
181	A new school of Jewish historians is more critical of the dislocations caused by Jewish land acquisition , and concludes that it was not always fair .	concludes	19	0
182	Never mind that in a regime that is controlled by warlords , it does not matter who is authorized to distribute the aid -- the ruling regional warlords will seize control of it and use it to their own advantage .	use	34	1
183	" i want this wording , with a tree in my son 's room . "	want	2	1
184	Zionists also maintain that Jews became a lucrative market for Arab-manufactured goods .	became	5	1
185	If Moore wanted to deceive his viewers , why would he say this , and show the month the interview was published ?	say	11	0
186	I slipped past the waving monstrosity that had blocked my view before , a mountain of wet , veined flesh , and had almost passed through the crowd when a clawed hand grabbed my arm .	blocked	8	1
187	Three kids are playing musical instruments in a music concert .	playing	3	1
188	The Jewish National Fund 's charter was amended to mandate that Jewish land could never be resold to Arabs or opened to non-Jewish employees .	opened	20	1
189	An androgynous person with long hair and glasses is wearing a maroon dress over a business shirt and tie .	wearing	9	1
190	On a worldwide scale , newer materials such as aluminum , plastic , and composites were beginning to substitute steelboth at home and abroad .	beginning	16	1
191	So what 's our cargo , eh , captain ?” Zheng joked , leaning back in his chair with his glass of wine .	joked	11	0
192	If Heston makes himself look like a fool , that should hardly be blamed on Michael Moore .	blamed	13	0
193	A cold thing with countless , writhing tentacles fell against me , thrashing as if in the throes of a drug overdose , tripping me and clutching at my limbs .	tripping	23	0
194	In response , member states of the Arab League sent troops to help the Palestinian Arabs .	sent	9	0
195	In the early 16th century , the Ottoman Turkish Empire was advancing through the Middle East .	advancing	11	1
196	Behind him , I saw Nepthys running between the pews .	saw	4	1
197	Ford moved away from the computer terminal , wiped a sleeve across his forehead and slumped back against the wall .	wiped	8	0
198	When I 'd posted on Facebook that I was coming to town , no fewer than three people told me I just had to visit the Tupelo Honey Cafe .	posted	3	0
199	I 've learned not to blab everything I hear .	blab	5	1
200	Now an adult , she was beginning to impinge on Squirty 's territory around the clearing .	impinge	8	0
201	Dazzled by the light and confused by the numbers present , he looked at them as if in a dream , wiping the water from his face with his open hand .	confused	5	0
202	By virtue of my three feathers may the shutters slash and bang till morning , and John not be able to fasten them nor yet to get his fingers free from them .	fasten	21	0
203	She may be at that ,” said Isis , gazing at her .	gazing	9	1
204	But that 's easily remedied .	remedied	4	0
205	Im not giving my blood .”As if I wanted it ,” interrupted the woman .	interrupted	11	0
206	A black shirtless man holds a knife while standing next to a brick wall .	holds	4	1
207	A man looks into a barred hole in a hill .	looks	2	1
208	Here is a lighter jacket and tee shirt combination that is really nice .	is	1	1
209	In the pandemonium that instantly followed , the only action to follow was that of Ford Prefect lunging across the cabin to the small black box that Arthur had indicated and stabbing repeatedly at the single small black button set into it .	indicated	29	0
210	I would n't want her to die .	want	3	1
211	Some books even talk about Africa .	talk	3	1
212	I like to spend my time walking through the garden .	like	1	1
213	Of course , critics have conveniently ignored the fact that Lockheed Martin does supply weapons of mass destruction to the US military , and that the company is the nation 's largest military contractor .	supply	13	1
214	Khenpo Kalsang , he smiled , and shook his head .	shook	7	0
215	This time , however , we have a matter of doctrine on which to quiz P .They screamed and bawled and hollered till Zaphod thought his ears would shatter .	quiz	14	0
216	Everybody grumbled about the weak tea , which was the colour of baby 's urine .	grumbled	1	1
217	Then a looming shape to my right fell away , and I saw him in a flash of the strobe , his black eyes staring deadly into the crowd .	saw	12	1
218	Foreignsteel companies invested in their factories , updating their technology and replacing their equipment often .	invested	2	1
219	They measured out the waste land , numbered the trees in the forest , inspected lavatories and drains , looked at the teeth of horses and cows , asked about the illnesses of the people , noted the number and types of fruit-trees and of different kinds of sheep and poultry .	inspected	14	0
220	He wasnt a person youd describe with normal adjectives , you know ?”They nodded .	describe	5	1
221	Portly and ruby-faced , Sir Leigh Teabing had bushy red hair and jovial hazel eyes that seemed to twinkle as he spoke . '	twinkle	18	1
222	She looked across the circle of couches at me .	looked	1	1
223	As dad walked the bride down the isle ; the bridesmaids and groomsmen lined up to participate .	lined	13	1
224	The cat is sleeping underneath the clock .	sleeping	3	1
225	His first move pulled out the dagger , almost wrenching my arms from their sockets as I held on to the box , and the second shattered the box with a crushing punch that sent me reeling backwards .	shattered	26	0
226	So the family had accumulated numerous slaves , agents , proteges and servants , adopted children , dependants and relatives of uncertain and indeterminate degree of kinship , sycophants and hangers-on of every kind .	accumulated	4	0
227	But this does n't mean that there is n't merit to such studies , nor that nothing of use can be learned in that way .	learned	21	1
228	From here it was a four-mile walk to his village : a further mile to the turning , to which the abominable Russell had now fiercely declined to take him , and from there a further three miles of winding country lane .	declined	26	0
229	It is the second intuition which gun rights groups like the NRA seek to obscure using fraudulent data by the likes of John " Mary " Lott .	seek	12	0
230	The beer you had should have cushioned your system a bit . "	cushioned	6	0
231	After this , we went up a flight of stairs and past a row of doors barred on the outside .	went	4	0
232	The police man is riding a green quad .	riding	4	1
233	Baley said coldly , " I ca n't resign in the middle of an important case .	resign	8	0
234	The first remarks that this professor made to you dispelled all my doubts .	dispelled	9	0
235	I almost tripped over him , and the stone went flying out of the pouch .	tripped	2	0
236	I now had the parameters by which others would measure my work , and I had learned the names of some of the commonsense parts of the whole I had already envisioned , but it would be a while yet before I would have enough information and enough observations to begin making sense out of what was happening with the cubs ' lives , not only for myself but to convince others that my conclusions were valid .	envisioned	31	1
237	, he decided to unify Rome under a single religion .	unify	4	0
238	This booing by the crowd , not mentioned with a single word in your transcript or your article , shows that the crowd was fully aware of the controversy they would cause by coming to Littleton after children were being killed there -- and they effectively said " Fuck you " .	shows	19	0
239	" The standard of manual design has traditionally been very low for several    reasons . , , "	,	16	1
240	Naturally , none of them knew why he hopped in so droll a manner and took abrupt little steps , and none of them could see the burns from the chains which crossed his chest like great belts , for his shirt and cloak hid them .	hopped	8	1
241	Each town , with their own identity ,instills a strong regionalistic feeling within their respective populations , which dictates many habits , exchanges , andinteractions between populations .	dictates	18	1
242	Come on , let 's get you a glass of champagne .” I looked longingly at the slices of cheddar olive bread as she whisked me over to the bar , but did n't protest .	looked	13	0
243	Snow had webbed the corners of the windows and frosted the swamp white oak .	frosted	9	0
244	At the heart of it , unseen , lay a small gold box which carried within it the most brain-wretching device ever conceived , a device which made this starship unique in the history of the galaxy , a device after which the ship had been named - The Heart of Gold .	named	46	0
245	To say that they could not have done otherwise is a bold lie by Moore 's critics .	say	1	0
246	I stood and turned toward the altar .	stood	1	0
247	There are shouts from outside the ballroom , and the sound of something coming clattering , crashing down the spiral of stone steps , smashing halfway down and tinkling . '	tinkling	28	0
248	I wondered at the ship instead .	wondered	1	1
249	He left it open whether he was reinforcing Dixon 's negative or dissenting from it .	reinforcing	7	1
250	The air around me seemed to still sound , and light came in around the corners of my eyes .	came	11	0
251	If violent movies and violent videogames cannot cause violence -- then how can newscasts about violence do so ? "	cause	7	0
252	A person is doing tricks on their skateboard .	doing	3	1
253	However , critics of Moore have cleverly ignored McCollum 's response and presented Moore as spreading lies about the Lockheed plant .	presented	12	0
254	A giraffe is walking around in an enclosure .	walking	3	1
255	" It 's the truth , is n't it ? "	is	6	1
256	Along with this splendid house of worship , Solomon built a royal palace , mansions for his wives , temples for the foreign gods worshipped by the princesses he had married , and towers for the defense of the capital .	married	30	0
257	They took cash from Chip , gave him a ticket , and told him Run .	Run	14	0
258	Imagine the best-case scenario : that you both ‘ die at more or less the same age , say in your fifties , and are resuscitated when there is a cure for your diseases .	resuscitated	25	0
259	Back on the street , I began to see things that I had never looked for until then .	began	6	0
260	With these thoughts , she climbed up the edge of the hill , striding as though she were stepping across a large , deep stage .	striding	13	1
261	Even the city feels alive when spring comes .”Taxi !” She waved down a car and pulled me in .	comes	7	0
262	So …back to our garlicky friend ?”I suppose so ,” said Nepthys , and youd better pray to whatever god you think will listen that he wont care we woke her up .”We walked back to the herb stand .	pray	16	0
263	D 'Avenat provoked him , maintaining that every nation and every faith , all who expected something , must direct their eyes to the all-powerful French Emperor and not to Russia , which the French would subjugate this very summer as the last European state which was not yet subordinate to them .	subjugate	36	0
264	Some of them actually commit to this society , though .	commit	4	1
265	By day he felt like a man , and he showed this , you might even say flaunted it , by standing no-handedly on high narrow ledges , and working ten and twelve hours without a break , and cataloguing an eastern railroad 's effeminacies .	flaunted	17	0
266	" Things go wrong , suddenly . "	go	2	1
267	Blackened , dusty and in rags , they replied curtly to the questions of the peaceable Visegrad Turks and made ready to dig trenches and defend the bridge .	dig	22	0
268	The great , richly furnished apartment was swathed in black cloth .	swathed	7	0
269	A boy is jumping in the air and flipping a skateboard .	jumping	3	1
270	I could n't find her .	find	3	0
271	During the Civil War ,Youngstown played a vital role in supplying the Union army with iron products .	played	5	1
272	The boy and I will splice them when we are home .	splice	5	0
273	They will sometimes attend a dance or party where they can dance the night away .	attend	3	1
274	A Tennis player is getting ready to put service	getting	4	1
275	After the first half-hour , I stopped expending effort to keep names and stories and gossip straight .	stopped	6	0
276	You 've got it all wrong .” He looked from Sarah , to Adrienne , to Zheng , to Kishori and Tiffany , to me .	looked	8	0
277	Go bang your heads together four-eyes , ” he advised Zaphod .	bang	1	0
278	Or where he went .” Zheng looked thoughtful .	went	3	0
279	Wick 's easy smile congealed . "	congealed	4	0
280	Twenty-four hours of silence ( vacuum , remember ) ; was I hallucinating noises now ?	hallucinating	12	0
